Date/Heure,Énergie produite (Wh),Énergie consommée (Wh),Exportée vers le réseau (Wh),Importée depuis le réseau (Wh)
05/05/2025 23:30,0,326,0,326
05/05/2025 23:45,0,158,0,158
05/06/2025 00:00,0,0,0,0
05/06/2025 00:15,0,151,0,151
05/06/2025 00:30,0,152,0,152
05/06/2025 00:45,0,124,0,124
05/06/2025 01:00,0,115,0,115
05/06/2025 01:15,0,278,0,278
05/06/2025 01:30,0,246,0,246
05/06/2025 01:45,0,173,0,173
05/06/2025 02:00,0,115,0,115
05/06/2025 02:15,0,115,0,115
05/06/2025 02:30,0,127,0,127
05/06/2025 02:45,0,150,0,150
05/06/2025 03:00,0,144,0,144
05/06/2025 03:15,0,134,0,134
05/06/2025 03:30,0,241,0,241
05/06/2025 03:45,0,314,0,314
05/06/2025 04:00,0,236,0,236
05/06/2025 04:15,0,117,0,117
05/06/2025 04:30,0,117,0,117
05/06/2025 04:45,0,218,0,218
05/06/2025 05:00,0,272,0,272
05/06/2025 05:15,0,308,0,308
05/06/2025 05:30,0,376,0,376
05/06/2025 05:45,0,395,0,395
05/06/2025 06:00,0,397,0,397
05/06/2025 06:15,0,378,0,378
05/06/2025 06:30,0,645,0,645
05/06/2025 06:45,4,691,0,687
05/06/2025 07:00,8,525,0,517
05/06/2025 07:15,16,660,0,644
05/06/2025 07:30,16,809,0,793
05/06/2025 07:45,30,603,0,573
05/06/2025 08:00,63,539,0,476
05/06/2025 08:15,89,445,0,356
05/06/2025 08:30,107,370,0,263
05/06/2025 08:45,118,414,0,296
05/06/2025 09:00,165,404,0,239
05/06/2025 09:15,144,389,0,245
05/06/2025 09:30,204,330,0,126
05/06/2025 09:45,151,346,0,195
05/06/2025 10:00,188,321,0,133
05/06/2025 10:15,254,315,0,61
05/06/2025 10:30,318,308,10,0
05/06/2025 10:45,251,315,0,64
05/06/2025 11:00,230,309,0,79
05/06/2025 11:15,200,282,0,82
05/06/2025 11:30,188,283,0,95
05/06/2025 11:45,276,281,0,5
05/06/2025 12:00,264,280,0,16
05/06/2025 12:15,221,259,0,38
05/06/2025 12:30,278,476,0,198
05/06/2025 12:45,421,479,0,58
05/06/2025 13:00,279,423,0,144
05/06/2025 13:15,393,435,0,42
05/06/2025 13:30,469,518,0,49
05/06/2025 13:45,385,517,0,132
05/06/2025 14:00,317,737,0,420
05/06/2025 14:15,382,357,25,0
05/06/2025 14:30,308,276,32,0
05/06/2025 14:45,358,278,80,0
05/06/2025 15:00,225,282,0,57
05/06/2025 15:15,305,170,135,0
05/06/2025 15:30,364,144,220,0
05/06/2025 15:45,336,491,0,155
05/06/2025 16:00,250,353,0,103
05/06/2025 16:15,290,426,0,136
05/06/2025 16:30,305,706,0,401
05/06/2025 16:45,273,345,0,72
